user,item,rating
43.0,3259.0,2.0
982.0,3140.0,5.0
37.0,814.0,3.0
905.0,2473.0,5.0
613.0,2358.0,1.0
862.0,2792.0,3.0
878.0,2439.0,5.0
319.0,2690.0,2.0
337.0,174.0,5.0
50.0,3677.0,5.0
358.0,3790.0,2.0
708.0,1475.0,3.0
495.0,1137.0,4.0
268.0,880.0,4.0
966.0,1917.0,5.0
956.0,208.0,2.0
556.0,1114.0,1.0
632.0,1775.0,1.0
937.0,3826.0,2.0
854.0,1821.0,4.0
521.0,3811.0,1.0
903.0,516.0,5.0
264.0,2749.0,5.0
207.0,2408.0,2.0
417.0,1534.0,1.0
519.0,2539.0,1.0
649.0,814.0,3.0
118.0,1953.0,3.0
698.0,526.0,5.0
633.0,477.0,4.0
822.0,1622.0,4.0
370.0,1103.0,5.0
261.0,889.0,1.0
24.0,2335.0,5.0
51.0,2868.0,3.0
666.0,1156.0,3.0
208.0,3497.0,5.0
948.0,3695.0,3.0
97.0,2541.0,5.0
984.0,2930.0,4.0
902.0,3493.0,3.0
836.0,1116.0,1.0
584.0,3440.0,4.0
453.0,1826.0,1.0
103.0,3876.0,5.0
716.0,79.0,1.0
129.0,2206.0,1.0
698.0,3515.0,5.0
90.0,1770.0,3.0
534.0,253.0,4.0
971.0,673.0,5.0
791.0,3299.0,5.0
52.0,1028.0,4.0
59.0,3250.0,3.0
73.0,3283.0,1.0
988.0,3373.0,1.0
72.0,3127.0,4.0
678.0,3273.0,5.0
102.0,2375.0,4.0
193.0,614.0,5.0
581.0,161.0,1.0
104.0,421.0,2.0
601.0,2771.0,1.0
915.0,1818.0,2.0
39.0,520.0,5.0
462.0,549.0,3.0
370.0,2454.0,1.0
931.0,2504.0,1.0
36.0,1394.0,5.0
249.0,1689.0,2.0
192.0,2521.0,1.0
375.0,1607.0,5.0
372.0,2278.0,5.0
13.0,2522.0,1.0
371.0,1934.0,3.0
254.0,478.0,1.0
893.0,3579.0,4.0
355.0,3301.0,1.0
366.0,3042.0,1.0
237.0,2969.0,2.0
127.0,3114.0,4.0
913.0,740.0,5.0
657.0,3480.0,2.0
136.0,3793.0,1.0
656.0,99.0,5.0
352.0,952.0,2.0
886.0,1614.0,5.0
329.0,1760.0,3.0
459.0,2316.0,3.0
188.0,882.0,5.0
358.0,346.0,3.0
93.0,2712.0,1.0
699.0,10.0,4.0
953.0,3897.0,5.0
344.0,3075.0,4.0
449.0,1824.0,2.0
911.0,360.0,5.0
694.0,517.0,2.0
992.0,1094.0,5.0
85.0,3663.0,3.0
199.0,194.0,4.0
773.0,3413.0,5.0
881.0,3920.0,4.0
963.0,2301.0,3.0
326.0,3663.0,5.0
190.0,3734.0,5.0
369.0,3901.0,3.0
899.0,1106.0,1.0
260.0,2828.0,2.0
743.0,1559.0,2.0
282.0,510.0,2.0
74.0,2317.0,3.0
