user,item,rating,demographic
133,424,5,0
560,420,1,0
212,20,5,0
412,432,2,0
359,630,5,0
48,29,5,0
389,689,5,0
235,272,5,0
55,142,1,0
414,432,4,0
554,694,3,0
475,298,3,0
225,418,5,0
152,421,5,0
342,652,1,0
447,75,5,0
78,1,4,0
253,780,3,0
578,2,5,0
362,168,5,0
553,488,4,0
350,576,5,0
498,445,3,0
114,439,4,0
119,725,1,0
440,156,1,0
125,264,3,0
456,192,5,0
314,54,1,0
128,233,5,0
33,6,5,0
502,182,1,0
290,546,3,0
193,97,5,0
203,523,5,0
136,738,1,0
241,553,5,0
452,731,5,0
509,152,3,0
516,87,5,0
479,599,3,0
145,390,1,0
60,519,5,0
546,11,1,0
45,463,5,0
336,326,1,0
448,63,3,0
250,643,5,0
585,330,5,0
501,156,2,0
580,771,5,0
267,289,4,0
170,380,5,0
546,442,1,0
212,219,5,0
394,320,1,0
455,80,5,0
3,583,1,0
247,661,5,0
115,391,1,0
349,655,5,0
245,157,1,0
565,757,5,0
118,222,5,0
161,344,5,0
137,474,5,0
538,486,5,0
97,460,1,0
473,495,3,0
149,431,1,0
32,540,5,0
485,130,5,0
118,6,5,0
167,603,5,0
254,169,2,0
307,157,1,0
552,492,5,0
524,266,1,0
13,47,5,0
250,630,5,0
181,267,5,0
225,147,5,0
197,298,5,0
475,419,3,0
218,98,5,0
195,785,5,0
180,260,5,0
483,16,5,0
144,474,5,0
345,97,5,0
364,179,3,0
287,373,5,0
455,297,5,0
155,115,5,0
288,775,1,0
577,538,5,0
444,372,5,0
55,703,1,0
168,397,5,0
55,409,1,0
341,73,5,0
118,400,5,0
48,284,5,0
299,748,1,0
31,284,5,0
39,362,1,0
238,577,1,0
599,284,5,0
207,554,5,0
218,0,5,0
514,243,1,0
342,43,2,0
244,343,2,0
563,764,3,0
473,722,1,0
98,335,3,0
206,627,5,0
458,434,1,0
247,575,5,0
393,681,5,0
442,251,5,0
14,559,5,0
168,229,5,0
177,149,1,0
207,754,5,0
161,252,5,0
84,36,2,0
531,70,2,0
158,672,5,0
131,359,5,0
414,83,3,0
52,572,5,0
173,663,5,0
285,552,5,0
398,343,4,0
318,622,5,0
312,177,4,0
272,222,5,0
311,72,5,0
269,282,5,0
269,483,5,0
15,526,5,0
423,385,3,0
447,471,5,0
206,225,5,0
248,680,5,0
272,233,5,0
171,383,1,0
251,421,5,0
38,690,4,0
260,483,5,0
61,545,4,0
201,66,2,0
365,717,5,0
563,63,4,0
312,648,4,0
368,146,4,0
146,395,2,0
12,383,1,0
270,290,5,0
107,680,5,0
322,261,5,0
128,359,5,0
518,380,5,0
248,427,5,0
91,745,5,0
382,508,1,0
343,751,5,0
553,126,5,0
349,83,3,0
185,703,1,0
103,601,5,0
363,140,5,0
95,337,2,0
533,552,5,0
442,398,5,0
0,394,4,0
544,586,5,0
165,703,1,0
53,629,4,0
234,215,5,0
152,769,5,0
560,243,1,0
238,106,1,0
212,433,4,0
305,40,3,0
108,548,5,0
31,223,5,0
290,335,3,0
189,698,1,0
544,394,4,0
78,534,5,0
533,144,5,0
177,595,1,0
16,318,5,0
104,161,5,0
17,249,5,0
137,213,5,0
122,689,1,0
254,268,2,0
80,5,1,0
443,63,5,0
93,385,3,0
104,780,3,0
121,208,5,0
569,764,1,0
318,499,5,0
79,593,1,0
201,95,2,0
111,698,2,0
462,243,1,0
81,387,4,0
135,226,5,0
372,196,1,0
456,26,5,0
550,739,5,0
508,748,1,0
496,677,4,0
519,490,5,0
122,316,1,0
364,236,5,0
63,145,3,0
525,16,5,0
229,43,4,0
195,174,5,0
570,117,5,0
341,799,5,0
475,473,1,0
514,106,1,0
167,365,5,0
78,787,5,0
208,123,5,0
219,316,5,0
47,750,1,0
113,517,4,0
406,629,2,0
78,335,4,0
555,609,3,0
544,320,3,0
41,555,5,0
165,542,3,0
105,190,2,0
450,724,1,0
155,490,5,0
522,708,5,0
267,703,1,0
508,114,3,0
525,536,5,0
350,662,5,0
216,305,4,0
313,544,1,0
371,307,4,0
57,260,5,0
589,5,1,0
326,783,1,0
322,14,4,0
483,338,5,0
487,480,1,0
587,675,1,0
97,460,2,0
416,749,5,0
216,380,5,0
62,238,5,0
378,619,5,0
28,471,5,0
159,164,5,0
480,126,1,0
451,109,5,0
378,601,5,0
85,374,5,0
278,179,3,0
21,418,5,0
519,86,5,0
522,708,4,0
504,133,1,0
214,683,4,0
249,382,5,0
327,26,5,0
200,358,5,0
330,264,5,0
62,249,5,0
443,229,5,0
248,520,5,0
579,262,3,0
464,122,1,0
307,21,2,0
562,342,5,0
418,207,5,0
173,336,5,0
267,462,1,0
358,397,5,0
270,355,5,0
73,28,2,0
0,642,3,0
349,608,1,0
41,663,5,0
40,490,5,0
381,597,5,0
112,89,5,0
123,420,1,0
490,310,5,0
31,692,4,0
391,304,5,0
558,449,1,0
299,469,1,0
592,432,1,0
541,233,5,0
38,677,3,0
297,357,4,0
411,328,2,0
573,311,1,0
253,47,5,0
338,595,1,0
321,391,2,0
406,28,1,0
297,766,2,0
166,164,5,0
135,226,4,0
545,21,1,0
485,797,5,0
322,758,5,0
451,260,5,0
178,284,5,0
294,381,5,0
518,655,5,0
557,374,1,0
229,80,5,0
97,781,1,0
111,682,2,0
484,423,5,0
135,30,4,0
512,373,3,0
13,98,5,0
546,777,3,0
65,96,1,0
281,380,5,0
22,479,5,0
170,86,5,0
98,357,5,0
514,61,1,0
63,719,5,0
247,363,2,0
544,297,5,0
143,205,3,0
98,648,4,0
168,525,2,0
290,177,4,0
462,467,1,0
252,298,4,0
247,575,4,0
545,682,1,0
101,616,5,0
21,630,5,0
447,430,5,0
278,275,3,0
165,658,3,0
427,797,4,0
362,523,5,0
413,362,2,0
74,162,5,0
423,617,1,0
141,560,5,0
16,512,5,0
21,276,5,0
242,610,4,0
241,710,5,0
569,525,1,0
341,754,5,0
182,115,5,0
37,259,5,0
519,500,5,0
194,374,5,0
219,350,5,0
406,585,2,0
121,779,5,0
587,236,4,0
588,698,2,0
581,630,5,0
403,430,5,0
4,57,1,0
212,671,5,0
192,562,5,0
170,586,5,0
161,141,5,0
427,391,4,0
166,355,5,0
535,198,2,0
417,679,5,0
569,793,2,0
504,735,1,0
195,774,5,0
143,66,1,0
107,427,5,0
506,778,4,0
76,38,3,0
179,271,5,0
151,30,4,0
262,386,5,0
7,612,5,0
489,481,5,0
109,62,5,0
508,129,1,0
8,233,5,0
163,522,4,0
442,374,5,0
373,572,5,0
570,500,5,0
31,795,5,0
132,9,5,0
443,738,4,0
513,764,1,0
173,251,5,0
413,435,5,0
408,465,1,0
333,21,1,0
299,442,1,0
288,46,1,0
43,271,5,0
550,518,5,0
335,569,5,0
253,211,5,0
272,635,5,0
565,154,5,0
285,127,5,0
452,105,3,0
232,486,5,0
73,331,1,0
238,442,1,0
535,372,4,0
165,758,5,0
498,649,2,0
421,67,3,0
161,267,4,0
588,355,5,0
279,89,1,0
572,759,1,0
517,693,2,0
163,636,3,0
185,187,3,0
549,405,4,0
445,677,5,0
231,649,1,0
62,184,5,0
497,89,5,0
86,543,1,0
62,598,5,0
299,543,1,0
587,331,3,0
566,586,5,0
575,110,5,0
196,647,5,0
49,556,1,0
485,293,5,0
99,212,5,0
514,311,1,0
594,343,3,0
93,287,3,0
26,339,3,0
501,166,5,0
561,251,5,0
386,366,5,0
236,635,5,0
12,596,1,0
149,341,1,0
113,588,5,0
281,24,5,0
305,42,5,0
172,518,5,0
192,405,5,0
260,284,5,0
230,28,4,0
562,518,5,0
128,681,5,0
585,215,5,0
413,462,2,0
275,363,1,0
187,137,4,0
417,715,5,0
403,81,5,0
28,9,5,0
575,94,5,0
51,467,1,0
480,618,3,0
36,26,5,0
83,87,5,0
360,153,1,0
332,463,5,0
238,467,2,0
411,396,5,0
289,445,4,0
208,740,5,0
356,133,3,0
398,217,4,0
410,602,4,0
234,174,5,0
212,461,5,0
84,469,1,0
572,56,5,0
144,367,5,0
487,100,2,0
39,19,1,0
136,312,2,0
77,594,5,0
14,763,5,0
281,2,5,0
451,211,5,0
476,396,5,0
372,559,5,0
395,381,5,0
574,203,5,0
181,619,5,0
566,758,5,0
334,7,5,0
151,590,5,0
565,645,5,0
61,533,1,0
255,272,4,0
0,63,4,0
537,767,5,0
244,638,1,0
589,311,1,0
48,207,4,0
171,345,2,0
69,509,1,0
183,608,1,0
208,284,5,0
62,292,1,0
561,708,5,0
169,87,5,0
50,225,5,0
217,603,5,0
426,221,5,0
393,75,5,0
292,530,5,0
128,284,5,0
107,380,5,0
9,194,1,0
45,700,5,0
301,477,5,0
99,475,5,0
234,428,5,0
541,222,5,0
553,463,5,0
410,262,3,0
48,110,5,0
229,79,4,0
139,150,4,0
15,272,5,0
455,739,5,0
230,312,5,0
158,609,5,0
93,431,3,0
565,51,5,0
386,102,5,0
360,775,2,0
462,21,1,0
525,786,5,0
201,357,5,0
110,318,5,0
518,29,5,0
561,2,5,0
4,582,2,0
351,775,1,0
343,651,5,0
126,406,5,0
297,728,5,0
546,468,2,0
137,56,5,0
159,211,5,0
84,131,1,0
72,176,5,0
487,539,5,0
169,376,5,0
544,681,5,0
109,102,5,0
53,285,5,0
557,308,4,0
21,590,4,0
554,134,4,0
490,411,2,0
347,618,3,0
190,285,2,0
464,155,1,0
495,32,5,0
514,21,1,0
8,2,5,0
449,562,5,0
72,69,5,0
40,728,4,0
180,98,5,0
390,227,5,0
78,285,5,0
548,43,5,0
98,728,5,0
234,50,5,0
179,637,5,0
41,31,5,0
247,626,3,0
4,157,2,0
183,608,2,0
70,693,1,0
522,31,5,0
300,587,4,0
370,586,5,0
245,280,1,0
111,608,1,0
427,634,4,0
505,381,5,0
585,487,5,0
347,352,4,0
359,31,5,0
511,247,5,0
14,791,5,0
342,84,4,0
557,535,1,0
7,282,5,0
80,157,1,0
45,308,5,0
278,186,3,0
98,395,3,0
312,480,4,0
358,471,5,0
182,10,5,0
568,616,5,0
296,434,1,0
516,227,5,0
415,391,3,0
479,628,4,0
18,777,1,0
270,141,5,0
546,320,2,0
426,548,5,0
556,74,5,0
191,786,5,0
448,171,2,0
190,66,1,0
270,344,5,0
431,308,5,0
253,290,5,0
107,10,5,0
583,487,5,0
51,21,1,0
39,420,1,0
516,573,5,0
223,446,2,0
139,179,1,0
187,247,4,0
393,600,5,0
562,598,5,0
59,558,3,0
303,326,1,0
310,604,4,0
133,555,5,0
76,652,2,0
21,488,5,0
567,607,5,0
207,520,5,0
201,600,5,0
259,284,5,0
75,118,5,0
379,173,5,0
207,42,5,0
146,498,2,0
337,254,2,0
193,286,5,0
139,595,1,0
318,73,5,0
349,653,4,0
595,297,5,0
368,498,2,0
218,47,5,0
146,556,1,0
535,594,3,0
356,519,4,0
184,523,5,0
447,635,5,0
562,249,5,0
169,327,5,0
506,577,1,0
571,211,5,0
504,201,5,0
458,527,1,0
473,106,1,0
60,542,4,0
132,661,5,0
62,397,4,0
97,198,1,0
514,19,1,0
180,782,5,0
208,130,5,0
476,29,5,0
508,674,2,0
459,262,1,0
8,395,3,0
76,190,1,0
480,694,1,0
247,226,2,0
579,108,3,0
60,643,5,0
480,190,1,0
349,456,5,0
390,244,5,0
112,507,5,0
501,655,5,0
341,417,5,0
48,430,5,0
232,259,5,0
194,9,5,0
464,783,1,0
554,797,3,0
52,754,5,0
436,232,5,0
406,316,1,0
152,785,5,0
95,741,2,0
196,646,5,0
85,55,5,0
509,310,4,0
150,392,5,0
281,792,5,0
535,227,3,0
492,707,5,0
24,46,2,0
521,250,5,0
272,359,5,0
544,308,5,0
356,655,5,0
570,29,5,0
598,750,5,0
260,490,5,0
161,782,5,0
257,243,1,0
60,207,4,0
578,249,5,0
333,311,1,0
334,458,5,0
239,386,4,0
129,87,5,0
403,680,5,0
20,751,5,0
387,290,5,0
106,57,1,0
175,761,2,0
424,795,5,0
550,385,5,0
216,564,2,0
128,75,5,0
5,693,4,0
183,21,1,0
476,359,5,0
525,26,5,0
178,705,5,0
511,452,5,0
152,110,5,0
360,775,1,0
487,435,2,0
242,503,4,0
400,634,1,0
326,390,1,0
514,467,1,0
248,222,5,0
323,663,4,0
585,288,5,0
443,299,4,0
563,177,4,0
283,578,5,0
312,184,5,0
40,495,5,0
514,522,3,0
185,214,1,0
566,591,5,0
546,71,4,0
200,88,5,0
485,787,5,0
508,187,1,0
214,285,5,0
25,301,1,0
101,573,5,0
82,736,5,0
170,778,5,0
273,192,5,0
46,286,5,0
54,277,5,0
33,647,5,0
376,169,1,0
59,693,3,0
48,105,3,0
226,668,1,0
300,487,5,0
219,95,3,0
249,523,3,0
449,279,5,0
178,476,5,0
557,93,1,0
581,568,4,0
588,572,5,0
290,28,5,0
372,132,3,0
569,187,4,0
423,451,1,0
367,205,2,0
556,492,5,0
363,103,5,0
32,72,5,0
500,646,5,0
205,525,1,0
516,288,5,0
180,47,5,0
494,465,1,0
322,134,5,0
497,401,5,0
570,166,5,0
62,386,5,0
333,106,1,0
394,567,1,0
165,689,5,0
158,119,5,0
583,536,5,0
393,758,5,0
179,7,5,0
337,287,3,0
11,786,1,0
86,83,1,0
123,254,1,0
101,231,5,0
222,695,1,0
566,394,4,0
0,394,3,0
74,237,5,0
534,747,5,0
512,259,3,0
110,745,5,0
391,339,3,0
88,183,5,0
169,405,5,0
51,155,1,0
195,344,5,0
8,14,5,0
507,407,5,0
189,640,3,0
83,496,5,0
539,702,4,0
16,572,5,0
451,655,5,0
597,380,5,0
525,552,5,0
232,677,4,0
307,171,2,0
482,133,1,0
73,150,4,0
370,533,2,0
485,795,5,0
179,104,5,0
516,604,5,0
139,325,3,0
309,163,5,0
146,38,3,0
14,385,3,0
546,305,3,0
81,387,5,0
218,377,5,0
200,605,5,0
569,652,2,0
445,694,2,0
570,490,5,0
313,155,1,0
262,628,4,0
480,286,5,0
249,629,3,0
24,341,1,0
166,520,5,0
219,534,5,0
359,237,5,0
160,568,5,0
374,379,1,0
539,360,4,0
133,327,5,0
13,355,5,0
477,371,5,0
82,27,5,0
322,739,5,0
287,526,5,0
325,252,5,0
181,461,5,0
251,769,5,0
456,104,5,0
106,347,2,0
170,396,5,0
394,589,3,0
417,774,5,0
40,495,4,0
144,282,5,0
361,624,1,0
40,430,5,0
525,68,5,0
13,705,5,0
513,642,2,0
