user,item,rating
6249.0,1053.0,4.0
3213.0,2766.0,1.0
3077.0,579.0,3.0
4789.0,258.0,2.0
201.0,1761.0,4.0
5889.0,1869.0,2.0
6706.0,482.0,4.0
4415.0,2170.0,2.0
1019.0,2275.0,3.0
1850.0,2677.0,3.0
924.0,3692.0,3.0
3434.0,1040.0,3.0
2890.0,2531.0,2.0
5291.0,1072.0,4.0
1851.0,145.0,2.0
5692.0,2540.0,5.0
3197.0,3090.0,4.0
3413.0,1799.0,5.0
6017.0,1287.0,3.0
1394.0,1977.0,4.0
2048.0,2179.0,4.0
943.0,1918.0,3.0
2.0,23.0,5.0
7424.0,2704.0,5.0
699.0,2386.0,4.0
2692.0,938.0,2.0
7343.0,2883.0,3.0
236.0,1349.0,3.0
52.0,22.0,5.0
509.0,439.0,4.0
5581.0,2181.0,1.0
2774.0,271.0,3.0
6499.0,2857.0,2.0
1665.0,539.0,2.0
1274.0,820.0,2.0
7192.0,2152.0,2.0
3046.0,3143.0,4.0
3847.0,1056.0,2.0
1400.0,2715.0,1.0
5479.0,3971.0,5.0
1276.0,1596.0,3.0
3000.0,3520.0,2.0
1503.0,3473.0,5.0
2283.0,919.0,3.0
6223.0,2990.0,5.0
3815.0,425.0,2.0
862.0,1389.0,5.0
6803.0,1402.0,5.0
2729.0,1364.0,5.0
78.0,1033.0,3.0
6761.0,3139.0,2.0
6937.0,1560.0,4.0
3150.0,1627.0,4.0
3713.0,394.0,2.0
6967.0,1090.0,4.0
3553.0,363.0,4.0
55.0,1039.0,3.0
7433.0,2560.0,3.0
6292.0,3804.0,1.0
3198.0,3992.0,3.0
7055.0,2121.0,3.0
5227.0,1414.0,5.0
4084.0,16.0,5.0
11.0,680.0,4.0
6283.0,3561.0,3.0
3531.0,2254.0,3.0
3953.0,443.0,4.0
3670.0,1308.0,4.0
4972.0,1667.0,5.0
7488.0,3019.0,5.0
6940.0,1526.0,4.0
1109.0,661.0,2.0
7831.0,2656.0,3.0
2375.0,44.0,5.0
1523.0,2025.0,2.0
3105.0,3118.0,4.0
2503.0,768.0,2.0
3714.0,2000.0,3.0
3737.0,1137.0,2.0
4085.0,2949.0,4.0
6357.0,1193.0,1.0
6888.0,2292.0,5.0
6522.0,1168.0,2.0
6049.0,1594.0,2.0
2339.0,978.0,5.0
5120.0,1193.0,1.0
3926.0,3053.0,4.0
6262.0,1052.0,5.0
6287.0,2602.0,3.0
1718.0,1823.0,5.0
6685.0,2458.0,1.0
2973.0,2840.0,1.0
2710.0,856.0,3.0
3144.0,1906.0,5.0
2924.0,816.0,4.0
959.0,1083.0,4.0
4904.0,1528.0,5.0
2629.0,493.0,3.0
2305.0,3346.0,1.0
3017.0,3944.0,2.0
4271.0,412.0,1.0
3750.0,460.0,3.0
3988.0,2037.0,3.0
7208.0,3972.0,2.0
5959.0,36.0,4.0
4312.0,3631.0,3.0
7621.0,3168.0,2.0
5625.0,3869.0,2.0
622.0,2097.0,5.0
2980.0,2887.0,2.0
2215.0,391.0,5.0
189.0,3505.0,2.0
4695.0,1820.0,5.0
204.0,181.0,3.0
3411.0,3004.0,5.0
704.0,2707.0,2.0
4872.0,3206.0,1.0
685.0,3067.0,2.0
840.0,800.0,2.0
1401.0,1737.0,4.0
1685.0,2125.0,4.0
1268.0,1273.0,5.0
3383.0,512.0,4.0
4473.0,1982.0,5.0
3447.0,854.0,5.0
7102.0,1486.0,2.0
2738.0,1062.0,5.0
6407.0,3839.0,4.0
6025.0,1355.0,2.0
3961.0,2724.0,3.0
4540.0,3370.0,3.0
3566.0,2841.0,5.0
7594.0,1881.0,5.0
7723.0,2029.0,2.0
4370.0,2800.0,4.0
7230.0,568.0,5.0
2797.0,3451.0,2.0
3560.0,3478.0,2.0
2945.0,199.0,3.0
2176.0,3395.0,2.0
885.0,3307.0,2.0
2555.0,128.0,3.0
1638.0,957.0,4.0
1824.0,3166.0,3.0
5155.0,1738.0,1.0
6790.0,3831.0,5.0
2783.0,3462.0,3.0
4303.0,2360.0,4.0
2604.0,798.0,5.0
6373.0,2138.0,1.0
6295.0,2412.0,5.0
2629.0,3973.0,2.0
5229.0,432.0,5.0
633.0,63.0,1.0
6819.0,1692.0,2.0
2838.0,1196.0,5.0
468.0,3014.0,3.0
7933.0,2168.0,5.0
295.0,357.0,5.0
3561.0,53.0,5.0
6247.0,537.0,2.0
4027.0,372.0,5.0
2954.0,2062.0,5.0
5615.0,2020.0,3.0
2463.0,3602.0,5.0
3641.0,3600.0,3.0
6827.0,3152.0,3.0
4335.0,2009.0,3.0
7943.0,3090.0,5.0
7101.0,1565.0,5.0
1327.0,2194.0,2.0
