user,item,rating
203.0,1053.0,4.0
460.0,2766.0,1.0
778.0,579.0,3.0
325.0,258.0,2.0
842.0,1761.0,4.0
64.0,1869.0,2.0
895.0,482.0,4.0
656.0,2170.0,2.0
668.0,2275.0,3.0
758.0,2677.0,3.0
230.0,3692.0,3.0
507.0,1040.0,3.0
136.0,2531.0,2.0
77.0,1072.0,4.0
136.0,145.0,2.0
410.0,2540.0,5.0
852.0,3090.0,4.0
945.0,1799.0,5.0
492.0,1287.0,3.0
231.0,1977.0,4.0
261.0,2179.0,4.0
943.0,1918.0,3.0
209.0,23.0,5.0
687.0,2704.0,5.0
694.0,2386.0,4.0
216.0,938.0,2.0
912.0,2883.0,3.0
725.0,1349.0,3.0
550.0,22.0,5.0
817.0,439.0,4.0
520.0,2181.0,1.0
274.0,271.0,3.0
136.0,2857.0,2.0
902.0,539.0,2.0
484.0,820.0,2.0
964.0,2152.0,2.0
646.0,3143.0,4.0
432.0,1056.0,2.0
966.0,2715.0,1.0
963.0,3971.0,5.0
873.0,1596.0,3.0
609.0,3520.0,2.0
94.0,3473.0,5.0
297.0,919.0,3.0
606.0,2990.0,5.0
601.0,425.0,2.0
208.0,1389.0,5.0
884.0,1402.0,5.0
385.0,1364.0,5.0
76.0,1033.0,3.0
265.0,3139.0,2.0
175.0,1560.0,4.0
43.0,1627.0,4.0
483.0,394.0,2.0
176.0,1090.0,4.0
308.0,363.0,4.0
919.0,1039.0,3.0
959.0,2560.0,3.0
405.0,3804.0,1.0
862.0,3992.0,3.0
852.0,2121.0,3.0
349.0,1414.0,5.0
665.0,16.0,5.0
554.0,680.0,4.0
785.0,3561.0,3.0
154.0,2254.0,3.0
861.0,443.0,4.0
2.0,1308.0,4.0
455.0,1667.0,5.0
474.0,3019.0,5.0
541.0,1526.0,4.0
771.0,661.0,2.0
89.0,2656.0,3.0
522.0,44.0,5.0
936.0,2025.0,2.0
710.0,3118.0,4.0
405.0,768.0,2.0
26.0,2000.0,3.0
552.0,1137.0,2.0
667.0,2949.0,4.0
183.0,1193.0,1.0
634.0,2292.0,5.0
923.0,1168.0,2.0
551.0,1594.0,2.0
694.0,978.0,5.0
563.0,1193.0,1.0
753.0,3053.0,4.0
618.0,1052.0,5.0
323.0,2602.0,3.0
549.0,1823.0,5.0
367.0,2458.0,1.0
845.0,2840.0,1.0
599.0,856.0,3.0
155.0,1906.0,5.0
812.0,816.0,4.0
3.0,1083.0,4.0
245.0,1528.0,5.0
332.0,493.0,3.0
697.0,3346.0,1.0
568.0,3944.0,2.0
288.0,412.0,1.0
960.0,460.0,3.0
766.0,2037.0,3.0
172.0,3972.0,2.0
606.0,36.0,4.0
538.0,3631.0,3.0
76.0,3168.0,2.0
371.0,3869.0,2.0
59.0,2097.0,5.0
686.0,2887.0,2.0
634.0,391.0,5.0
633.0,3505.0,2.0
41.0,1820.0,5.0
353.0,181.0,3.0
985.0,3004.0,5.0
702.0,2707.0,2.0
801.0,3206.0,1.0
419.0,3067.0,2.0
600.0,800.0,2.0
232.0,1737.0,4.0
930.0,2125.0,4.0
390.0,1273.0,5.0
6.0,512.0,4.0
911.0,1982.0,5.0
