user,item,rating
5.0,1053.0,4.0
48.0,2766.0,1.0
86.0,579.0,3.0
89.0,258.0,2.0
8.0,1761.0,4.0
92.0,1869.0,2.0
14.0,482.0,4.0
15.0,2170.0,2.0
29.0,2275.0,3.0
6.0,2677.0,3.0
94.0,3692.0,3.0
20.0,1040.0,3.0
76.0,2531.0,2.0
21.0,1072.0,4.0
0.0,145.0,2.0
70.0,2540.0,5.0
52.0,3090.0,4.0
90.0,1799.0,5.0
30.0,1287.0,3.0
62.0,1977.0,4.0
71.0,2179.0,4.0
74.0,1918.0,3.0
80.0,23.0,5.0
34.0,2704.0,5.0
43.0,2386.0,4.0
20.0,938.0,2.0
49.0,2883.0,3.0
75.0,1349.0,3.0
41.0,22.0,5.0
8.0,439.0,4.0
51.0,2181.0,1.0
10.0,271.0,3.0
76.0,2857.0,2.0
76.0,539.0,2.0
8.0,820.0,2.0
58.0,2152.0,2.0
60.0,3143.0,4.0
13.0,1056.0,2.0
46.0,2715.0,1.0
43.0,3971.0,5.0
47.0,1596.0,3.0
58.0,3520.0,2.0
16.0,3473.0,5.0
18.0,919.0,3.0
7.0,2990.0,5.0
67.0,425.0,2.0
41.0,1389.0,5.0
34.0,1402.0,5.0
70.0,1364.0,5.0
28.0,1033.0,3.0
33.0,3139.0,2.0
77.0,1560.0,4.0
28.0,1627.0,4.0
76.0,394.0,2.0
94.0,1090.0,4.0
20.0,363.0,4.0
23.0,1039.0,3.0
75.0,2560.0,3.0
48.0,3804.0,1.0
64.0,3992.0,3.0
33.0,2121.0,3.0
96.0,1414.0,5.0
59.0,16.0,5.0
22.0,680.0,4.0
26.0,3561.0,3.0
86.0,2254.0,3.0
88.0,443.0,4.0
25.0,1308.0,4.0
42.0,1667.0,5.0
45.0,3019.0,5.0
47.0,1526.0,4.0
92.0,661.0,2.0
33.0,2656.0,3.0
66.0,44.0,5.0
92.0,2025.0,2.0
6.0,3118.0,4.0
48.0,768.0,2.0
26.0,2000.0,3.0
96.0,1137.0,2.0
62.0,2949.0,4.0
89.0,1193.0,1.0
63.0,2292.0,5.0
87.0,1168.0,2.0
87.0,1594.0,2.0
43.0,978.0,5.0
50.0,1193.0,1.0
23.0,3053.0,4.0
7.0,1052.0,5.0
20.0,2602.0,3.0
59.0,1823.0,5.0
53.0,2458.0,1.0
87.0,2840.0,1.0
22.0,856.0,3.0
22.0,1906.0,5.0
33.0,816.0,4.0
94.0,1083.0,4.0
40.0,1528.0,5.0
13.0,493.0,3.0
48.0,3346.0,1.0
32.0,3944.0,2.0
56.0,412.0,1.0
10.0,460.0,3.0
29.0,2037.0,3.0
29.0,3972.0,2.0
71.0,36.0,4.0
23.0,3631.0,3.0
0.0,3168.0,2.0
65.0,3869.0,2.0
59.0,2097.0,5.0
0.0,2887.0,2.0
63.0,391.0,5.0
60.0,3505.0,2.0
11.0,1820.0,5.0
40.0,181.0,3.0
54.0,3004.0,5.0
78.0,2707.0,2.0
76.0,3206.0,1.0
99.0,3067.0,2.0
46.0,800.0,2.0
82.0,1737.0,4.0
28.0,2125.0,4.0
1.0,1273.0,5.0
64.0,512.0,4.0
33.0,1982.0,5.0
24.0,854.0,5.0
75.0,1486.0,2.0
1.0,1062.0,5.0
20.0,3839.0,4.0
17.0,1355.0,2.0
5.0,2724.0,3.0
20.0,3370.0,3.0
38.0,2841.0,5.0
59.0,1881.0,5.0
92.0,2029.0,2.0
11.0,2800.0,4.0
25.0,568.0,5.0
99.0,3451.0,2.0
17.0,3478.0,2.0
49.0,199.0,3.0
17.0,3395.0,2.0
31.0,3307.0,2.0
2.0,128.0,3.0
69.0,957.0,4.0
6.0,3166.0,3.0
90.0,1738.0,1.0
11.0,3831.0,5.0
15.0,3462.0,3.0
11.0,2360.0,4.0
85.0,798.0,5.0
61.0,2138.0,1.0
24.0,2412.0,5.0
67.0,3973.0,2.0
97.0,432.0,5.0
3.0,63.0,1.0
15.0,1692.0,2.0
11.0,1196.0,5.0
43.0,3014.0,3.0
41.0,2168.0,5.0
7.0,357.0,5.0
64.0,53.0,5.0
0.0,537.0,2.0
1.0,372.0,5.0
79.0,2062.0,5.0
92.0,2020.0,3.0
34.0,3602.0,5.0
22.0,3600.0,3.0
94.0,3152.0,3.0
20.0,2009.0,3.0
2.0,3090.0,5.0
59.0,1565.0,5.0
12.0,2194.0,2.0
3.0,1019.0,4.0
91.0,362.0,5.0
65.0,2499.0,3.0
64.0,2636.0,4.0
9.0,1402.0,5.0
14.0,738.0,3.0
53.0,40.0,4.0
7.0,92.0,5.0
58.0,2609.0,4.0
17.0,3989.0,2.0
23.0,3954.0,3.0
13.0,935.0,2.0
60.0,2203.0,2.0
70.0,1489.0,5.0
27.0,1772.0,1.0
25.0,916.0,2.0
82.0,3951.0,4.0
21.0,3715.0,3.0
57.0,2957.0,1.0
66.0,291.0,4.0
34.0,3037.0,4.0
77.0,657.0,3.0
15.0,2199.0,4.0
44.0,2365.0,5.0
31.0,3828.0,1.0
3.0,2149.0,2.0
69.0,748.0,2.0
86.0,334.0,3.0
64.0,353.0,2.0
32.0,961.0,1.0
49.0,914.0,5.0
32.0,242.0,2.0
69.0,1076.0,4.0
40.0,3290.0,3.0
53.0,3563.0,3.0
33.0,1635.0,2.0
74.0,207.0,2.0
13.0,3989.0,2.0
39.0,2985.0,2.0
38.0,2375.0,4.0
80.0,257.0,3.0
27.0,2723.0,2.0
23.0,2400.0,2.0
75.0,2216.0,2.0
6.0,208.0,2.0
81.0,14.0,3.0
36.0,3585.0,1.0
25.0,3526.0,4.0
46.0,1024.0,2.0
64.0,2336.0,4.0
34.0,432.0,5.0
78.0,3267.0,2.0
7.0,345.0,5.0
70.0,258.0,5.0
96.0,2591.0,5.0
99.0,3071.0,2.0
10.0,3465.0,2.0
96.0,3154.0,5.0
82.0,3404.0,5.0
88.0,84.0,4.0
79.0,2453.0,4.0
21.0,1862.0,2.0
92.0,806.0,2.0
6.0,3570.0,4.0
88.0,1146.0,4.0
89.0,2258.0,1.0
64.0,203.0,5.0
42.0,1239.0,5.0
92.0,1153.0,2.0
10.0,1497.0,2.0
32.0,2764.0,3.0
61.0,2874.0,5.0
15.0,3531.0,2.0
99.0,3920.0,3.0
65.0,156.0,2.0
83.0,2804.0,5.0
94.0,1034.0,4.0
23.0,1013.0,3.0
95.0,3480.0,5.0
68.0,2131.0,5.0
5.0,1930.0,2.0
78.0,912.0,3.0
66.0,352.0,5.0
57.0,1378.0,1.0
74.0,1835.0,4.0
69.0,2790.0,2.0
64.0,2966.0,3.0
73.0,3278.0,5.0
11.0,3104.0,5.0
19.0,1406.0,5.0
34.0,2777.0,5.0
96.0,3038.0,5.0
39.0,519.0,3.0
70.0,3295.0,5.0
82.0,1800.0,4.0
28.0,875.0,3.0
86.0,500.0,4.0
89.0,3040.0,1.0
63.0,3751.0,5.0
81.0,166.0,1.0
46.0,3896.0,1.0
15.0,3442.0,2.0
11.0,1132.0,5.0
0.0,824.0,2.0
67.0,3975.0,2.0
25.0,438.0,3.0
40.0,61.0,3.0
11.0,2673.0,5.0
84.0,3561.0,4.0
35.0,2227.0,5.0
69.0,3034.0,3.0
98.0,1307.0,5.0
94.0,3296.0,5.0
25.0,556.0,5.0
54.0,1274.0,5.0
86.0,713.0,3.0
70.0,64.0,5.0
40.0,2336.0,3.0
7.0,2681.0,5.0
61.0,1361.0,5.0
77.0,1986.0,3.0
75.0,3254.0,3.0
87.0,1206.0,3.0
90.0,1815.0,5.0
26.0,1756.0,3.0
34.0,3565.0,5.0
28.0,528.0,2.0
69.0,1621.0,2.0
68.0,2292.0,5.0
71.0,1696.0,4.0
90.0,1923.0,4.0
70.0,319.0,5.0
23.0,2387.0,4.0
71.0,3464.0,4.0
17.0,3339.0,4.0
71.0,2818.0,5.0
8.0,530.0,3.0
40.0,908.0,3.0
71.0,3701.0,3.0
35.0,3965.0,2.0
31.0,2649.0,1.0
89.0,3646.0,2.0
82.0,2211.0,5.0
84.0,1065.0,3.0
69.0,501.0,3.0
26.0,2215.0,3.0
39.0,3664.0,2.0
34.0,3481.0,4.0
60.0,1338.0,2.0
76.0,2117.0,3.0
54.0,2478.0,5.0
89.0,2575.0,1.0
39.0,491.0,4.0
59.0,1000.0,5.0
43.0,2042.0,5.0
24.0,1180.0,5.0
35.0,3613.0,2.0
1.0,2202.0,5.0
59.0,320.0,5.0
84.0,1146.0,4.0
13.0,1237.0,3.0
5.0,3395.0,4.0
29.0,3793.0,4.0
10.0,2105.0,3.0
69.0,1876.0,2.0
53.0,1690.0,1.0
55.0,2223.0,5.0
17.0,1737.0,4.0
10.0,315.0,2.0
58.0,2110.0,3.0
97.0,1107.0,5.0
73.0,2008.0,5.0
7.0,2674.0,5.0
53.0,589.0,4.0
2.0,2455.0,5.0
46.0,2216.0,1.0
12.0,1342.0,2.0
58.0,2373.0,3.0
73.0,1292.0,5.0
5.0,3343.0,5.0
49.0,1880.0,3.0
93.0,2057.0,4.0
48.0,3593.0,3.0
3.0,2847.0,2.0
86.0,3611.0,2.0
48.0,384.0,1.0
55.0,1081.0,5.0
17.0,1850.0,4.0
14.0,2301.0,2.0
74.0,380.0,2.0
60.0,2578.0,4.0
43.0,3380.0,5.0
27.0,1924.0,1.0
88.0,1485.0,5.0
26.0,3984.0,2.0
19.0,3548.0,5.0
10.0,2599.0,3.0
49.0,1068.0,5.0
5.0,225.0,3.0
26.0,2901.0,4.0
22.0,1477.0,4.0
76.0,2711.0,2.0
48.0,1984.0,1.0
8.0,3707.0,4.0
15.0,539.0,2.0
12.0,3451.0,2.0
29.0,428.0,3.0
76.0,2726.0,2.0
0.0,1319.0,2.0
78.0,3211.0,3.0
94.0,3691.0,3.0
82.0,1650.0,5.0
28.0,3202.0,3.0
51.0,1122.0,2.0
96.0,3880.0,2.0
42.0,1144.0,5.0
63.0,1576.0,4.0
35.0,1921.0,3.0
23.0,979.0,3.0
14.0,3445.0,3.0
6.0,3779.0,5.0
45.0,3327.0,5.0
94.0,1021.0,4.0
87.0,2845.0,3.0
3.0,3949.0,1.0
69.0,3024.0,3.0
52.0,885.0,5.0
91.0,2071.0,5.0
34.0,844.0,5.0
38.0,742.0,2.0
49.0,1552.0,2.0
54.0,2470.0,5.0
71.0,924.0,4.0
86.0,3877.0,3.0
15.0,1236.0,2.0
78.0,2576.0,2.0
84.0,2586.0,1.0
0.0,1608.0,1.0
69.0,2653.0,3.0
23.0,3414.0,3.0
37.0,211.0,2.0
27.0,697.0,1.0
26.0,930.0,4.0
65.0,1488.0,1.0
92.0,940.0,2.0
49.0,2036.0,2.0
25.0,782.0,3.0
75.0,3941.0,3.0
37.0,766.0,2.0
80.0,667.0,2.0
5.0,3349.0,3.0
79.0,470.0,3.0
48.0,3091.0,1.0
46.0,1084.0,2.0
8.0,3161.0,4.0
42.0,2513.0,5.0
86.0,3963.0,2.0
29.0,2610.0,3.0
99.0,3049.0,2.0
91.0,106.0,5.0
6.0,3550.0,3.0
14.0,1995.0,2.0
25.0,1563.0,5.0
43.0,836.0,2.0
71.0,2199.0,4.0
49.0,1658.0,2.0
3.0,1939.0,2.0
12.0,1294.0,3.0
64.0,2370.0,5.0
31.0,2679.0,2.0
69.0,1660.0,3.0
75.0,2050.0,2.0
25.0,3880.0,3.0
94.0,2409.0,5.0
1.0,3565.0,5.0
40.0,1272.0,4.0
28.0,148.0,3.0
94.0,2218.0,4.0
32.0,1731.0,1.0
76.0,1684.0,2.0
67.0,1635.0,3.0
14.0,3095.0,4.0
26.0,530.0,2.0
3.0,1538.0,3.0
10.0,1238.0,2.0
94.0,2900.0,5.0
57.0,2794.0,5.0
29.0,3675.0,3.0
51.0,1067.0,3.0
8.0,3459.0,4.0
20.0,1854.0,2.0
48.0,3297.0,1.0
25.0,3818.0,2.0
40.0,709.0,4.0
38.0,1802.0,2.0
73.0,1855.0,5.0
82.0,3409.0,5.0
18.0,1322.0,4.0
23.0,1302.0,1.0
0.0,1264.0,2.0
88.0,2732.0,5.0
59.0,1258.0,5.0
23.0,2400.0,3.0
14.0,3687.0,4.0
52.0,3404.0,5.0
11.0,504.0,5.0
49.0,125.0,2.0
45.0,2218.0,5.0
41.0,934.0,5.0
0.0,2012.0,2.0
37.0,1241.0,2.0
51.0,2293.0,5.0
17.0,1184.0,3.0
33.0,2038.0,5.0
73.0,1989.0,5.0
59.0,365.0,5.0
55.0,1740.0,5.0
13.0,2520.0,4.0
71.0,39.0,5.0
7.0,1366.0,5.0
89.0,3360.0,1.0
12.0,1542.0,4.0
94.0,810.0,2.0
11.0,1490.0,1.0
28.0,3415.0,4.0
43.0,2402.0,5.0
26.0,3421.0,4.0
99.0,381.0,2.0
89.0,3465.0,1.0
5.0,3561.0,5.0
40.0,3425.0,5.0
33.0,1486.0,2.0
53.0,3778.0,5.0
64.0,1683.0,5.0
40.0,2106.0,5.0
2.0,668.0,3.0
31.0,3160.0,3.0
35.0,1814.0,3.0
84.0,1185.0,3.0
67.0,2168.0,4.0
5.0,3945.0,2.0
65.0,615.0,2.0
39.0,3683.0,3.0
28.0,817.0,2.0
78.0,2400.0,2.0
3.0,2380.0,2.0
32.0,743.0,2.0
7.0,99.0,5.0
64.0,2721.0,4.0
54.0,2173.0,4.0
13.0,3969.0,2.0
64.0,2202.0,5.0
60.0,801.0,2.0
63.0,969.0,3.0
15.0,2662.0,2.0
59.0,62.0,5.0
58.0,2810.0,2.0
56.0,2621.0,1.0
66.0,3727.0,5.0
79.0,3495.0,3.0
86.0,3576.0,4.0
94.0,678.0,4.0
35.0,2606.0,3.0
37.0,174.0,2.0
69.0,3528.0,3.0
21.0,3541.0,4.0
79.0,2727.0,5.0
28.0,1674.0,3.0
96.0,1306.0,5.0
52.0,511.0,5.0
21.0,2754.0,4.0
89.0,623.0,1.0
53.0,1131.0,5.0
90.0,2326.0,1.0
26.0,696.0,4.0
49.0,1973.0,5.0
80.0,2587.0,2.0
1.0,725.0,5.0
49.0,289.0,4.0
10.0,1913.0,2.0
35.0,333.0,3.0
78.0,3125.0,2.0
34.0,773.0,5.0
52.0,3458.0,5.0
35.0,1340.0,3.0
85.0,3465.0,5.0
56.0,2043.0,1.0
3.0,3579.0,3.0
80.0,937.0,2.0
98.0,2969.0,4.0
12.0,1754.0,2.0
14.0,3504.0,2.0
22.0,3287.0,4.0
8.0,2243.0,3.0
75.0,2253.0,4.0
28.0,2452.0,2.0
53.0,1091.0,2.0
15.0,727.0,2.0
25.0,2547.0,2.0
35.0,3396.0,3.0
15.0,2395.0,2.0
79.0,2527.0,4.0
35.0,3171.0,3.0
13.0,2139.0,3.0
80.0,1762.0,5.0
95.0,1258.0,5.0
35.0,751.0,4.0
24.0,466.0,5.0
55.0,3799.0,5.0
98.0,3108.0,4.0
8.0,2332.0,4.0
10.0,929.0,3.0
98.0,1139.0,5.0
25.0,1518.0,4.0
18.0,1860.0,2.0
97.0,3623.0,5.0
49.0,1386.0,4.0
57.0,341.0,5.0
88.0,155.0,5.0
26.0,1705.0,3.0
21.0,589.0,4.0
55.0,205.0,5.0
63.0,3719.0,5.0
71.0,630.0,4.0
20.0,1035.0,2.0
60.0,1225.0,2.0
9.0,831.0,5.0
41.0,1807.0,5.0
30.0,1174.0,2.0
39.0,385.0,3.0
64.0,1224.0,5.0
6.0,3243.0,3.0
18.0,2058.0,3.0
48.0,393.0,1.0
88.0,1489.0,5.0
97.0,1719.0,5.0
23.0,84.0,3.0
86.0,3504.0,4.0
10.0,1234.0,2.0
99.0,3996.0,3.0
76.0,402.0,4.0
50.0,239.0,1.0
81.0,3474.0,1.0
22.0,1288.0,5.0
50.0,1522.0,1.0
45.0,1460.0,5.0
79.0,625.0,5.0
6.0,2058.0,4.0
6.0,3151.0,2.0
8.0,1951.0,5.0
43.0,906.0,4.0
85.0,713.0,5.0
77.0,1078.0,3.0
41.0,1943.0,5.0
54.0,2991.0,5.0
27.0,162.0,1.0
80.0,811.0,2.0
64.0,1212.0,3.0
12.0,1654.0,5.0
61.0,3317.0,5.0
71.0,507.0,3.0
26.0,2818.0,3.0
96.0,2588.0,5.0
42.0,2331.0,5.0
52.0,718.0,5.0
26.0,3347.0,4.0
13.0,2385.0,2.0
78.0,1985.0,2.0
98.0,1340.0,4.0
99.0,1592.0,1.0
92.0,2208.0,2.0
38.0,3239.0,5.0
1.0,2500.0,5.0
70.0,282.0,5.0
5.0,2660.0,3.0
40.0,1449.0,3.0
5.0,1944.0,5.0
64.0,3625.0,5.0
53.0,3924.0,3.0
72.0,3782.0,5.0
75.0,2144.0,4.0
64.0,360.0,3.0
26.0,1572.0,2.0
28.0,630.0,3.0
32.0,1418.0,1.0
8.0,3296.0,4.0
25.0,3318.0,3.0
71.0,3597.0,5.0
28.0,1960.0,3.0
2.0,420.0,4.0
34.0,11.0,5.0
12.0,1002.0,2.0
23.0,2947.0,2.0
60.0,417.0,5.0
49.0,3114.0,5.0
47.0,837.0,3.0
4.0,2978.0,3.0
43.0,2119.0,3.0
36.0,1249.0,1.0
57.0,335.0,3.0
90.0,962.0,5.0
8.0,1178.0,4.0
87.0,3273.0,3.0
92.0,1194.0,1.0
43.0,1320.0,5.0
75.0,1349.0,2.0
59.0,3419.0,5.0
71.0,2454.0,5.0
45.0,1523.0,5.0
39.0,514.0,3.0
14.0,3516.0,4.0
2.0,3872.0,2.0
75.0,3926.0,3.0
50.0,2961.0,2.0
64.0,655.0,2.0
59.0,3086.0,5.0
29.0,2029.0,3.0
80.0,749.0,4.0
69.0,3370.0,3.0
61.0,1014.0,5.0
38.0,3775.0,1.0
2.0,244.0,3.0
68.0,284.0,5.0
76.0,2178.0,2.0
1.0,3748.0,5.0
61.0,2184.0,4.0
7.0,591.0,5.0
80.0,1642.0,2.0
26.0,704.0,4.0
96.0,913.0,5.0
66.0,2597.0,4.0
17.0,2430.0,3.0
18.0,2694.0,4.0
81.0,1781.0,1.0
76.0,1856.0,2.0
95.0,838.0,5.0
39.0,783.0,2.0
0.0,3221.0,2.0
53.0,1047.0,5.0
68.0,1698.0,5.0
63.0,2605.0,4.0
65.0,303.0,3.0
96.0,1322.0,5.0
17.0,351.0,4.0
13.0,3124.0,3.0
46.0,1075.0,1.0
96.0,2799.0,4.0
63.0,2814.0,4.0
49.0,504.0,5.0
48.0,964.0,1.0
12.0,3169.0,3.0
71.0,2590.0,5.0
53.0,2254.0,3.0
45.0,3224.0,5.0
40.0,2584.0,3.0
35.0,1444.0,3.0
53.0,837.0,3.0
98.0,3581.0,4.0
10.0,755.0,2.0
60.0,311.0,1.0
11.0,2655.0,5.0
45.0,3025.0,5.0
64.0,2756.0,4.0
22.0,1430.0,2.0
40.0,1668.0,2.0
79.0,1017.0,4.0
8.0,1482.0,3.0
51.0,43.0,2.0
3.0,3081.0,2.0
60.0,3543.0,5.0
7.0,2913.0,5.0
58.0,1875.0,3.0
33.0,1400.0,3.0
31.0,1154.0,1.0
3.0,2170.0,3.0
86.0,1397.0,3.0
25.0,2858.0,3.0
94.0,693.0,5.0
52.0,421.0,5.0
5.0,296.0,2.0
96.0,3822.0,5.0
45.0,433.0,4.0
67.0,2361.0,4.0
9.0,383.0,5.0
91.0,467.0,5.0
0.0,1469.0,2.0
93.0,3029.0,3.0
2.0,1377.0,2.0
22.0,1624.0,5.0
40.0,908.0,4.0
62.0,329.0,2.0
84.0,1569.0,1.0
87.0,8.0,4.0
25.0,3582.0,3.0
34.0,267.0,4.0
90.0,1245.0,5.0
99.0,222.0,2.0
89.0,1608.0,1.0
51.0,893.0,2.0
40.0,2867.0,3.0
64.0,3984.0,3.0
82.0,1213.0,4.0
94.0,1740.0,5.0
42.0,1644.0,5.0
49.0,113.0,2.0
91.0,2328.0,5.0
64.0,633.0,2.0
90.0,752.0,5.0
71.0,2346.0,5.0
13.0,2725.0,4.0
70.0,216.0,5.0
37.0,819.0,2.0
64.0,1324.0,4.0
86.0,2110.0,3.0
12.0,944.0,1.0
0.0,2579.0,2.0
40.0,1812.0,3.0
94.0,3279.0,1.0
40.0,3143.0,5.0
27.0,1592.0,1.0
44.0,2109.0,5.0
36.0,3417.0,2.0
0.0,3734.0,2.0
40.0,624.0,4.0
57.0,1950.0,5.0
67.0,3324.0,4.0
91.0,1536.0,5.0
60.0,1011.0,4.0
65.0,27.0,2.0
68.0,1396.0,5.0
68.0,3719.0,5.0
72.0,941.0,5.0
71.0,2687.0,4.0
74.0,113.0,3.0
88.0,2244.0,5.0
50.0,3725.0,1.0
34.0,2972.0,3.0
51.0,2120.0,2.0
3.0,1194.0,2.0
10.0,196.0,2.0
59.0,3917.0,5.0
28.0,3123.0,3.0
91.0,379.0,5.0
52.0,2544.0,5.0
74.0,2451.0,3.0
56.0,2310.0,1.0
26.0,1724.0,3.0
35.0,2617.0,3.0
30.0,88.0,2.0
40.0,761.0,4.0
34.0,3930.0,5.0
59.0,3210.0,5.0
8.0,3632.0,2.0
77.0,238.0,3.0
84.0,2353.0,3.0
0.0,3413.0,2.0
99.0,2907.0,2.0
70.0,2801.0,5.0
45.0,3521.0,5.0
80.0,607.0,2.0
57.0,2372.0,5.0
37.0,602.0,2.0
30.0,812.0,3.0
48.0,1664.0,1.0
81.0,2703.0,1.0
75.0,3677.0,2.0
24.0,2681.0,5.0
13.0,10.0,3.0
51.0,3165.0,4.0
69.0,3252.0,3.0
97.0,2016.0,5.0
3.0,1363.0,3.0
83.0,3210.0,5.0
40.0,1260.0,3.0
12.0,1373.0,2.0
19.0,3382.0,5.0
76.0,518.0,2.0
48.0,888.0,2.0
49.0,592.0,5.0
99.0,641.0,2.0
87.0,2262.0,3.0
64.0,2940.0,4.0
41.0,3047.0,5.0
40.0,1299.0,2.0
34.0,573.0,5.0
12.0,3029.0,3.0
6.0,22.0,5.0
53.0,20.0,4.0
57.0,914.0,5.0
25.0,339.0,3.0
82.0,859.0,5.0
90.0,2017.0,5.0
6.0,1165.0,3.0
29.0,1348.0,3.0
57.0,3473.0,5.0
23.0,3888.0,3.0
75.0,1290.0,4.0
85.0,125.0,4.0
46.0,304.0,1.0
96.0,2830.0,4.0
30.0,829.0,3.0
82.0,2034.0,5.0
80.0,3294.0,2.0
32.0,755.0,3.0
45.0,3580.0,5.0
78.0,2195.0,2.0
96.0,62.0,5.0
71.0,2093.0,4.0
23.0,1548.0,2.0
27.0,305.0,1.0
32.0,581.0,1.0
7.0,3620.0,5.0
33.0,3023.0,3.0
51.0,2056.0,4.0
53.0,680.0,3.0
79.0,3057.0,3.0
91.0,193.0,5.0
64.0,761.0,3.0
14.0,2851.0,1.0
52.0,927.0,4.0
60.0,1337.0,4.0
17.0,377.0,4.0
40.0,3151.0,2.0
