user,item,rating,demographic
10,270,4,0
209,82,4,0
571,198,4,0
808,208,4,0
825,386,4,0
1024,266,3,0
907,170,4,0
702,96,5,0
212,122,5,0
1367,350,5,0
127,125,5,0
914,240,4,0
877,398,5,0
54,45,4,0
1229,176,5,0
215,313,5,0
598,29,4,0
785,83,3,0
169,367,4,0
422,143,5,0
456,44,2,0
207,301,4,0
555,324,5,0
671,257,3,0
82,15,4,0
1341,324,5,0
1048,28,3,0
955,297,5,0
619,104,3,0
1012,343,4,0
1244,50,5,0
1204,194,3,0
214,238,5,0
210,158,5,0
423,147,5,0
705,189,5,0
20,182,4,0
1089,363,5,0
261,313,4,0
1121,376,4,0
1190,27,5,0
523,53,4,0
228,81,3,0
35,35,4,0
1191,322,4,0
17,8,4,0
67,40,2,0
887,173,5,0
20,167,5,0
556,394,1,0
1207,295,5,0
397,274,5,0
1254,23,5,0
785,334,3,0
1080,305,3,0
63,19,5,0
617,34,5,0
899,200,4,0
96,230,3,0
954,295,5,0
1199,181,3,0
85,86,4,0
432,45,4,0
121,31,4,0
797,291,4,0
560,196,4,0
358,70,5,0
458,191,4,0
305,303,5,0
1006,165,3,0
1147,10,5,0
1138,146,3,0
648,57,4,0
958,189,4,0
1302,300,4,0
814,9,5,0
700,305,3,0
346,178,3,0
705,301,5,0
376,195,5,0
251,163,4,0
153,14,5,0
1087,220,4,0
918,328,4,0
96,62,3,0
18,257,3,0
1208,279,5,0
581,194,3,0
668,181,3,0
1135,160,3,0
312,268,5,0
84,383,4,0
135,256,5,0
375,138,4,0
715,203,4,0
1030,18,3,0
1188,301,3,0
863,6,4,0
78,126,3,0
1102,31,4,0
42,110,5,0
236,41,4,0
1051,188,4,0
1034,57,5,0
1367,15,5,0
506,53,5,0
1098,344,4,0
380,343,3,0
1086,89,3,0
613,350,5,0
952,144,5,0
963,20,3,0
877,374,5,0
998,289,3,0
38,66,4,0
1184,146,5,0
527,344,5,0
997,335,4,0
1017,24,5,0
457,245,5,0
20,161,5,0
1200,50,5,0
939,14,5,0
1112,182,4,0
519,82,3,0
1045,251,3,0
1098,146,4,0
444,293,3,0
402,147,5,0
136,38,5,0
973,126,3,0
188,308,3,0
160,225,4,0
1342,174,3,0
1146,258,3,0
1306,100,3,0
331,97,4,0
155,88,4,0
509,257,3,0
495,272,3,0
1164,233,5,0
436,93,5,0
609,150,4,0
1343,147,5,0
1094,173,5,0
1210,169,4,0
90,138,4,0
1385,30,4,0
571,340,5,0
887,354,5,0
95,206,3,0
743,117,4,0
543,1,5,0
785,246,4,0
24,235,5,0
242,227,5,0
948,382,5,0
847,283,5,0
986,318,5,0
756,271,5,0
468,35,5,0
893,272,3,0
299,167,5,0
653,298,5,0
1025,207,5,0
441,342,3,0
726,276,3,0
102,146,4,0
770,83,5,0
167,181,4,0
90,2,5,0
642,229,3,0
171,329,5,0
1187,216,5,0
807,60,4,0
353,200,4,0
626,143,5,0
798,381,4,0
206,318,4,0
1376,290,4,0
374,390,5,0
1306,29,2,0
432,175,4,0
762,175,4,0
1284,107,2,0
371,139,5,0
499,325,4,0
484,320,5,0
134,398,4,0
938,203,4,0
888,111,5,0
692,61,5,0
8,251,4,0
812,244,5,0
1395,160,3,0
1290,33,3,0
799,59,5,0
1298,1,5,0
983,286,4,0
768,139,4,0
1338,236,2,0
81,163,4,0
888,50,5,0
807,377,4,0
29,143,5,0
498,149,4,0
1233,224,2,0
911,11,4,0
202,357,3,0
608,301,4,0
345,227,5,0
652,123,3,0
644,151,3,0
804,92,5,0
23,260,3,0
584,204,5,0
1238,116,4,0
263,133,3,0
1376,82,3,0
588,215,4,0
1231,160,4,0
73,330,3,0
331,285,3,0
168,337,4,0
233,152,4,0
4,368,4,0
742,15,4,0
1137,133,4,0
974,162,5,0
1188,146,3,0
30,285,3,0
45,207,4,0
1161,30,5,0
1314,179,4,0
358,164,5,0
749,262,4,0
707,56,3,0
1385,30,5,0
1355,150,4,0
537,119,5,0
116,357,3,0
362,87,4,0
999,226,4,0
166,36,4,0
109,333,5,0
1150,304,5,0
538,62,3,0
675,275,3,0
148,336,5,0
614,20,5,0
990,365,5,0
700,126,3,0
842,212,5,0
1283,120,5,0
533,162,5,0
454,88,4,0
607,110,5,0
1391,31,4,0
85,63,4,0
1218,81,3,0
357,306,4,0
1097,383,3,0
180,148,5,0
561,74,4,0
211,5,5,0
1036,276,5,0
551,217,1,0
975,115,4,0
539,152,2,0
79,224,2,0
1059,121,4,0
558,4,4,0
1225,195,3,0
1079,329,4,0
684,295,5,0
1309,127,3,0
1229,243,5,0
974,91,4,0
377,208,4,0
1185,167,5,0
336,121,4,0
91,99,4,0
1360,378,4,0
1328,61,5,0
1181,252,4,0
730,157,5,0
1080,126,3,0
787,376,5,0
473,274,5,0
101,293,3,0
1074,349,3,0
434,392,4,0
207,125,3,0
88,378,3,0
383,264,4,0
715,326,4,0
313,165,4,0
727,18,3,0
669,62,2,0
677,233,4,0
1360,40,4,0
1111,225,5,0
1366,378,5,0
1258,146,3,0
596,308,3,0
803,196,4,0
309,170,5,0
1027,124,5,0
977,5,5,0
277,107,3,0
826,8,5,0
1241,303,5,0
647,108,5,0
594,387,4,0
1281,268,4,0
653,112,5,0
1060,198,4,0
322,102,4,0
424,173,5,0
1147,36,5,0
134,297,4,0
192,145,3,0
380,115,4,0
321,179,3,0
1057,341,5,0
1225,146,3,0
18,237,3,0
13,180,3,0
728,123,3,0
543,223,4,0
379,201,5,0
833,137,5,0
907,122,5,0
618,92,5,0
743,309,4,0
424,255,5,0
880,294,5,0
99,370,2,0
139,68,3,0
1261,139,5,0
1271,32,4,0
325,176,5,0
88,57,4,0
1058,223,5,0
1022,337,5,0
49,342,3,0
585,182,5,0
1285,313,3,0
1229,262,4,0
1360,272,5,0
717,164,5,0
44,128,4,0
190,175,4,0
25,268,5,0
47,353,3,0
1364,196,5,0
694,344,5,0
275,77,3,0
47,36,4,0
1107,153,3,0
1096,146,3,0
598,146,5,0
601,350,5,0
922,276,4,0
545,399,1,0
1030,18,4,0
199,62,4,0
165,210,4,0
536,30,5,0
217,341,5,0
84,80,4,0
319,313,3,0
617,359,4,0
847,265,5,0
742,386,3,0
107,143,5,0
840,397,5,0
1180,172,5,0
212,279,5,0
1285,313,4,0
1161,204,5,0
868,382,5,0
1007,62,4,0
999,344,5,0
947,219,4,0
1143,222,4,0
844,246,5,0
470,313,5,0
471,258,3,0
1217,53,4,0
635,362,4,0
586,90,5,0
974,311,5,0
695,180,3,0
1237,68,4,0
335,23,5,0
198,330,4,0
473,381,4,0
432,361,4,0
1115,393,4,0
1243,243,5,0
552,306,4,0
801,29,5,0
275,26,3,0
232,50,5,0
498,316,4,0
975,240,4,0
277,180,3,0
635,45,4,0
817,56,4,0
704,76,4,0
969,370,5,0
1309,222,2,0
646,69,4,0
348,329,4,0
468,125,4,0
1215,278,5,0
1173,178,3,0
696,167,5,0
597,96,5,0
816,64,2,0
865,37,5,0
637,139,5,0
53,33,4,0
96,179,2,0
1397,139,5,0
527,54,5,0
956,201,4,0
146,306,4,0
900,193,4,0
1364,187,5,0
375,60,4,0
1362,263,4,0
1293,378,4,0
1190,5,5,0
1173,12,3,0
668,342,3,0
207,132,4,0
1184,33,5,0
664,40,2,0
656,386,4,0
902,178,3,0
198,348,4,0
1263,86,3,0
382,287,5,0
1148,122,5,0
421,303,5,0
515,79,3,0
483,44,4,0
105,278,5,0
461,372,4,0
974,311,4,0
560,291,4,0
609,325,4,0
22,99,4,0
974,144,4,0
775,318,3,0
944,116,4,0
177,84,5,0
533,49,4,0
37,314,5,0
417,42,4,0
1005,301,5,0
884,35,5,0
1214,20,4,0
1021,239,5,0
39,138,4,0
807,261,4,0
925,50,5,0
1258,272,2,0
214,354,5,0
1202,116,4,0
501,31,4,0
39,50,5,0
1102,97,4,0
669,146,3,0
28,267,4,0
548,391,4,0
620,334,3,0
736,8,5,0
870,14,4,0
1058,1,5,0
119,309,4,0
1341,2,4,0
257,290,3,0
1162,244,5,0
484,271,5,0
768,53,4,0
155,17,3,0
962,351,5,0
1206,183,5,0
796,153,2,0
956,8,4,0
47,329,4,0
102,310,3,0
271,96,2,0
1175,240,4,0
368,394,3,0
555,138,5,0
1336,236,3,0
1126,224,2,0
1140,267,4,0
1072,112,4,0
469,61,5,0
375,117,4,0
1362,253,5,0
62,331,4,0
4,4,5,0
90,299,5,0
565,79,4,0
608,246,4,0
177,138,5,0
90,340,5,0
105,158,5,0
925,157,5,0
1331,357,4,0
823,344,4,0
1167,300,4,0
1210,86,4,0
645,15,5,0
1226,90,3,0
277,18,3,0
1182,68,5,0
255,180,2,0
1360,89,5,0
286,137,4,0
184,351,5,0
715,328,4,0
1179,99,4,0
331,215,3,0
508,176,5,0
357,306,5,0
81,130,3,0
31,118,2,0
892,264,5,0
1320,114,5,0
227,55,5,0
799,108,5,0
905,243,4,0
135,244,5,0
1070,99,4,0
256,54,4,0
1333,170,4,0
450,109,5,0
678,280,3,0
1110,78,5,0
122,257,4,0
760,336,5,0
23,18,3,0
243,285,3,0
462,191,4,0
926,9,3,0
1004,181,4,0
377,31,4,0
471,359,3,0
424,73,5,0
492,150,4,0
707,222,4,0
1316,344,4,0
940,296,4,0
70,173,5,0
365,16,4,0
1399,356,5,0
1334,398,5,0
568,183,5,0
1344,225,3,0
679,296,3,0
1016,369,4,0
871,300,5,0
846,137,2,0
1202,308,3,0
1072,37,5,0
697,10,5,0
740,40,3,0
600,246,3,0
785,165,4,0
494,329,4,0
784,148,5,0
875,161,5,0
1016,358,3,0
516,38,5,0
478,122,5,0
484,227,5,0
150,390,4,0
1110,262,4,0
951,279,5,0
403,286,5,0
895,389,3,0
1147,2,5,0
1264,247,5,0
1253,229,3,0
363,217,2,0
892,396,5,0
787,387,5,0
1359,101,4,0
997,203,4,0
1107,35,5,0
380,290,4,0
80,235,5,0
501,124,5,0
964,122,5,0
1281,317,4,0
289,230,5,0
76,318,3,0
472,145,3,0
689,285,3,0
653,177,5,0
488,90,5,0
50,16,5,0
1236,116,4,0
273,342,3,0
383,137,4,0
748,278,5,0
599,252,3,0
378,348,4,0
391,183,5,0
948,109,5,0
83,181,4,0
223,347,5,0
439,96,4,0
860,63,4,0
1284,40,2,0
750,332,5,0
1046,367,4,0
188,79,3,0
118,203,4,0
741,174,4,0
1118,337,4,0
1346,341,5,0
1046,238,4,0
588,305,4,0
358,336,5,0
815,285,3,0
953,180,3,0
1277,325,4,0
865,211,5,0
152,359,4,0
278,179,5,0
982,4,4,0
727,330,3,0
1126,18,2,0
711,78,5,0
1271,133,4,0
423,339,5,0
260,173,5,0
26,184,3,0
897,96,4,0
866,107,2,0
825,188,4,0
218,334,4,0
1303,165,5,0
1010,255,5,0
1155,60,5,0
421,239,5,0
1319,235,5,0
76,29,4,0
249,154,4,0
961,258,3,0
821,374,5,0
1080,240,3,0
35,146,2,0
641,119,5,0
396,301,5,0
21,137,4,0
352,278,5,0
805,117,4,0
928,329,5,0
623,362,4,0
1236,305,4,0
276,21,4,0
97,110,4,0
823,353,4,0
1234,392,4,0
1362,200,5,0
893,62,3,0
1053,27,5,0
909,215,3,0
509,46,3,0
318,50,5,0
242,356,5,0
710,43,3,0
344,359,4,0
89,246,4,0
794,64,1,0
1239,138,5,0
843,119,5,0
811,195,5,0
56,212,5,0
0,94,4,0
534,196,5,0
492,130,4,0
1049,138,5,0
605,297,4,0
674,96,4,0
675,231,2,0
568,364,5,0
1316,337,4,0
751,300,5,0
687,186,5,0
374,29,5,0
1230,398,5,0
32,269,3,0
984,263,4,0
341,226,5,0
752,62,4,0
1281,70,5,0
994,272,3,0
900,115,4,0
1294,207,5,0
506,144,5,0
1180,23,5,0
616,1,4,0
521,216,5,0
819,359,3,0
854,277,5,0
723,151,4,0
665,353,5,0
877,158,5,0
57,249,4,0
91,344,4,0
1257,394,3,0
856,41,5,0
347,160,4,0
960,158,5,0
753,315,5,0
359,267,4,0
294,324,5,0
337,197,5,0
1050,127,4,0
