user,item,rating
1371.0,2362.0,3.0
1222.0,144.0,4.0
1322.0,3752.0,4.0
1122.0,1474.0,3.0
1601.0,2360.0,3.0
884.0,3795.0,3.0
53.0,334.0,3.0
1798.0,3931.0,3.0
1521.0,2174.0,3.0
1824.0,2071.0,3.0
1896.0,3578.0,5.0
1267.0,189.0,3.0
966.0,2339.0,3.0
1650.0,1240.0,4.0
1365.0,2848.0,3.0
1211.0,1142.0,5.0
139.0,1954.0,3.0
1873.0,1581.0,3.0
1468.0,198.0,3.0
1842.0,2782.0,4.0
381.0,2991.0,3.0
1023.0,2984.0,4.0
1455.0,1451.0,5.0
1848.0,3681.0,3.0
1373.0,1756.0,3.0
631.0,2407.0,3.0
705.0,1812.0,3.0
198.0,2770.0,3.0
100.0,1560.0,3.0
649.0,3026.0,4.0
678.0,3201.0,3.0
268.0,185.0,4.0
845.0,1579.0,3.0
395.0,3547.0,3.0
139.0,2849.0,3.0
730.0,406.0,4.0
1622.0,1833.0,3.0
102.0,2726.0,5.0
103.0,3035.0,3.0
146.0,609.0,4.0
453.0,833.0,3.0
697.0,3806.0,3.0
389.0,1457.0,3.0
1178.0,219.0,3.0
690.0,2016.0,3.0
143.0,673.0,3.0
1340.0,1906.0,5.0
1120.0,1308.0,3.0
270.0,3387.0,4.0
1483.0,1772.0,3.0
764.0,2581.0,4.0
1246.0,3067.0,4.0
1154.0,1709.0,3.0
1963.0,3474.0,3.0
1048.0,1629.0,4.0
1686.0,3656.0,3.0
1233.0,481.0,3.0
1890.0,1131.0,3.0
1951.0,944.0,5.0
1077.0,226.0,3.0
865.0,3236.0,5.0
1413.0,1756.0,3.0
492.0,435.0,3.0
1373.0,595.0,3.0
1638.0,647.0,3.0
1468.0,2362.0,3.0
1561.0,2273.0,3.0
1607.0,3961.0,5.0
1601.0,340.0,3.0
504.0,3136.0,4.0
410.0,3270.0,3.0
1073.0,3643.0,3.0
671.0,70.0,3.0
1632.0,2626.0,3.0
565.0,3524.0,3.0
589.0,3044.0,5.0
1549.0,3698.0,3.0
